id,smoking
179631,0.09813269
179632,0.14802344
179633,0.48475525
179634,0.01622719
179635,0.5011081
179636,0.038588308
179637,0.013377176
179638,0.00072906166
179639,0.01640097
179640,0.047303762
179641,0.7974612
179642,0.3915676
179643,0.36354554
179644,0.007775568
179645,0.35314867
179646,0.26187706
179647,0.6136652
179648,0.9325322
179649,0.010186313
179650,0.93860525
179651,0.78602636
179652,0.007790818
179653,0.59100974
179654,0.49686414
179655,0.83796215
179656,0.808205
179657,0.611112
179658,0.013746574
179659,0.49994624
179660,0.012358802
179661,0.028684763
179662,0.38644186
179663,0.069370866
179664,0.7157735
179665,0.6205615
179666,0.78960425
179667,0.75691736
179668,0.3248056
179669,0.45235506
179670,0.5592365
179671,0.57312554
179672,0.03147017
179673,0.88022393
179674,0.12221282
179675,0.745857
179676,0.7882295
179677,0.4848967
179678,0.33091486
179679,0.09009555
179680,0.0675551
179681,0.8109902
179682,0.67291814
179683,0.005569806
179684,0.91612405
179685,0.064759284
179686,0.7536739
179687,0.8229653
179688,0.19135946
179689,0.024558606
179690,0.9539896
179691,0.6776404
179692,0.8687173
179693,0.0715681
179694,0.698063
179695,0.13453624
179696,0.27380145
179697,0.20553696
179698,0.24590744
179699,0.6296863
179700,0.6567474
179701,0.5357216
179702,0.004762047
179703,0.0032272113
179704,0.8071703
179705,0.15721315
179706,0.7014719
179707,0.4368354
179708,0.34042072
179709,0.7285179
179710,0.044442255
179711,0.86147594
179712,0.56605387
179713,0.11505045
179714,0.87048066
179715,0.7146775
179716,0.91723305
179717,0.05402388
179718,0.2090809
179719,0.61232567
179720,0.42630082
179721,0.0031689976
179722,0.8944377
179723,0.008440026
179724,0.8927505
179725,0.057293244
179726,0.7869663
179727,0.03657119
179728,0.37063432
179729,0.16141665
179730,0.8036758
179731,0.6037695
179732,0.93202335
179733,0.062036533
179734,0.4634486
179735,0.8131525
179736,0.352793
179737,0.10668364
179738,0.002534288
179739,0.81569386
179740,0.7254339
179741,0.00710144
179742,0.0055369837
179743,0.6908421
179744,0.91359305
179745,0.01694237
179746,0.89763767
179747,0.008194491
179748,0.009586231
179749,0.55471885
179750,0.29380667
179751,0.4166641
179752,0.0015522017
179753,0.007799506
179754,0.7854137
179755,0.18820372
179756,0.8085444
179757,0.030769719
179758,0.010832127
179759,0.010758507
179760,0.4594841
179761,0.5786536
179762,0.82356894
179763,0.65149075
179764,0.00898883
179765,0.08547935
179766,0.925838
179767,0.43343708
179768,0.5495933
179769,0.33643886
179770,0.9051621
179771,0.35398608
179772,0.537731
179773,0.48641044
179774,0.9343099
179775,0.56675094
179776,0.2580836
179777,0.7813916
179778,0.0038584892
179779,0.0020157497
179780,0.69097096
179781,0.55309653
179782,0.57098806
179783,0.7030852
179784,0.48926437
179785,0.6475294
179786,0.94192034
179787,0.029402617
179788,0.33580524
179789,0.50757974
179790,0.24960414
179791,0.10655799
179792,0.9094162
179793,0.24572597
179794,0.510728
179795,0.5666425
179796,0.754885
179797,0.30414304
179798,0.68768084
179799,0.8210345
179800,0.21825536
179801,0.6082668
179802,0.78893775
179803,0.83510035
179804,0.7329378
179805,0.8360708
179806,0.88059235
179807,0.5441831
179808,0.5276146
179809,0.03785381
179810,0.23423219
179811,0.3741364
179812,0.0041218423
179813,0.50720954
179814,0.017133245
179815,0.026710434
179816,0.6758837
179817,0.88485664
179818,0.006890734
179819,0.62015307
179820,0.7826365
179821,0.39521667
179822,0.09536269
179823,0.6120741
179824,0.7629486
179825,0.023888329
179826,0.8103564
179827,0.7547538
179828,0.8573029
179829,0.5540795
179830,0.17097637
179831,0.21945861
179832,0.3624607
179833,0.3798848
179834,0.759791
179835,0.460473
179836,0.011370116
179837,0.19144437
179838,0.76975095
179839,0.8757246
179840,0.81782025
179841,0.31338996
179842,0.30216107
179843,0.8647487
179844,0.01567694
179845,0.07190281
179846,0.05663628
179847,0.7428584
179848,0.6920269
179849,0.6542963
179850,0.030397702
179851,0.652032
179852,0.6737673
179853,0.04269123
179854,0.9028909
179855,0.031999946
179856,0.010739858
179857,0.59887844
179858,0.04269415
179859,0.83613706
179860,0.6332447
179861,0.49195293
179862,0.34132618
179863,0.10287488
179864,0.058644168
179865,0.75374573
179866,0.0044873813
179867,0.70045644
179868,0.65566623
179869,0.3499838
179870,0.68180996
179871,0.76343215
179872,0.8579153
179873,0.6534532
179874,0.92664903
179875,0.0034636522
179876,0.065102436
179877,0.0402123
179878,0.4035416
179879,0.81049097
179880,0.66337055
179881,0.42596006
179882,0.41770577
179883,0.010891699
179884,0.41153958
179885,0.826447
179886,0.024006797
179887,0.09272299
179888,0.15100236
179889,0.007908826
179890,0.670123
179891,0.009564159
179892,0.48240566
179893,0.020538634
179894,0.37682784
179895,0.28945506
179896,0.01587096
179897,0.47850686
179898,0.5225089
179899,0.5217561
179900,0.67448646
179901,0.39010525
179902,0.8231422
179903,0.3671305
179904,0.8361998
179905,0.01103283
179906,0.013535828
179907,0.04956615
179908,0.029911933
179909,0.73137116
179910,0.26432177
179911,0.027903853
179912,0.38664612
179913,0.68293285
179914,0.87717444
179915,0.44742236
179916,0.037081156
179917,0.017005583
179918,0.52543193
179919,0.3270607
179920,0.5031688
179921,0.004677547
179922,0.05718968
179923,0.7470472
179924,0.27242824
179925,0.51068485
179926,0.77281916
179927,0.0053982423
179928,0.7355314
179929,0.9104002
179930,0.8887674
179931,0.002634539
179932,0.90299493
179933,0.755366
179934,0.03337044
179935,0.35067737
179936,0.025793599
179937,0.029608844
179938,0.06682138
179939,0.7074233
179940,0.4106772
179941,0.04172534
179942,0.050673813
179943,0.11352233
179944,0.7842102
179945,0.59988874
179946,0.8313726
179947,0.467299
179948,0.68332344
179949,0.9540645
179950,0.0082655335
179951,0.01139584
179952,0.027373893
179953,0.0029600044
179954,0.024291852
179955,0.06505538
179956,0.10794404
179957,0.757305
179958,0.0894209
179959,0.64689076
179960,0.5915443
179961,0.2944596
179962,0.5746379
179963,0.82676965
179964,0.3946166
179965,0.037673254
179966,0.09335364
179967,0.7656588
179968,0.84902567
179969,0.01319887
179970,0.0057204906
179971,0.0010040518
179972,0.62327874
179973,0.74801576
179974,0.0485518
179975,0.30000433
179976,0.71838653
179977,0.005243687
179978,0.041325342
179979,0.86012214
179980,0.010205095
179981,0.89699364
179982,0.010184496
179983,0.020246617
179984,0.1363956
179985,0.73313427
179986,0.68486494
179987,0.90468836
179988,0.0020331338
179989,0.11981833
179990,0.53791994
179991,0.9805566
179992,0.73639613
179993,0.228478
179994,0.007197975
179995,0.074413955
179996,0.04875955
179997,0.20674706
179998,0.76554173
179999,0.6171597
180000,0.023396382
180001,0.5426346
180002,0.6054279
180003,0.7519183
180004,0.8056998
180005,0.023259679
180006,0.1775784
180007,0.72949505
180008,0.014994852
180009,0.15217762
180010,0.5744543
180011,0.47160622
180012,0.05647164
180013,0.7889312
180014,0.52786946
180015,0.21603434
180016,0.42766556
180017,0.040922586
180018,0.008934864
180019,0.16035734
180020,0.29794317
180021,0.35670686
180022,0.4816438
180023,0.5237122
180024,0.015127361
180025,0.36295998
180026,0.9333341
180027,0.848328
180028,0.4449382
180029,0.6959433
180030,0.571295
180031,0.06332706
180032,0.023576457
180033,0.29229683
180034,0.95863855
180035,0.28292012
180036,0.80497
180037,0.3935746
180038,0.049324784
180039,0.0017338366
180040,0.81144583
180041,0.6445358
180042,0.014233407
180043,0.8320334
180044,0.022184415
180045,0.70985216
180046,0.4247891
180047,0.1503409
180048,0.24556352
180049,0.92095834
180050,0.7991283
180051,0.78598666
180052,0.75548625
180053,0.27401638
180054,0.8298635
180055,0.006839954
180056,0.671276
180057,0.06319246
180058,0.6848736
180059,0.22244771
180060,0.0048054387
180061,0.2197569
180062,0.4543504
180063,0.042926244
180064,0.010869462
180065,0.14738344
180066,0.8821657
180067,0.5736462
180068,0.79746
180069,0.6012764
180070,0.0055313758
180071,0.17102347
180072,0.024651164
180073,0.40424898
180074,0.8941645
180075,0.06156728
180076,0.30547398
180077,0.0016981976
180078,0.5436182
180079,0.84062374
180080,0.69985425
180081,0.12408853
180082,0.03578307
180083,0.7880382
180084,0.06140553
180085,0.16476966
180086,0.049625687
180087,0.3936365
180088,0.43855903
180089,0.86254454
180090,0.50071913
180091,0.67760795
180092,0.002580245
180093,0.88063276
180094,0.8735727
180095,0.035087965
180096,0.19741108
180097,0.12755825
180098,0.020851461
180099,0.7466793
180100,0.037984435
180101,0.56664133
180102,0.6876433
180103,0.0058332705
180104,0.6362927
180105,0.7290542
180106,0.5627379
180107,0.042788826
180108,0.004464939
180109,0.4755836
180110,0.016646031
180111,0.64447093
180112,0.56854117
180113,0.84345657
180114,0.041428022
180115,0.027236696
180116,0.0613884
180117,0.07335105
180118,0.67391163
180119,0.6152141
180120,0.35029358
180121,0.2876412
180122,0.012028718
180123,0.8678836
180124,0.37941536
180125,0.37818065
180126,0.8359213
180127,0.72626287
180128,0.71744466
180129,0.007724467
180130,0.8861201
180131,0.4888024
180132,0.3015901
180133,0.81924033
180134,0.018863274
180135,0.0036907115
180136,0.20857497
180137,0.77304286
180138,0.008215158
180139,0.8532712
180140,0.9167004
180141,0.7837037
180142,0.570979
180143,0.6902265
180144,0.0963355
180145,0.5694337
180146,0.927373
180147,0.27641335
180148,0.6340891
180149,0.019623881
180150,0.76052314
180151,0.74061745
180152,0.35509747
180153,0.83482516
180154,0.029343953
180155,0.8127973
180156,0.7608294
180157,0.8767623
180158,0.68668723
180159,0.67668575
180160,0.9087132
180161,0.7959685
180162,0.035827883
180163,0.18921944
180164,0.034930095
180165,0.70904523
180166,0.023475733
180167,0.016957315
180168,0.26155296
180169,0.7765001
180170,0.71314484
180171,0.008974095
180172,0.014426602
180173,0.6074087
180174,0.5983614
180175,0.33953035
180176,0.14376245
180177,0.26461267
180178,0.016333692
180179,0.88380986
180180,0.8319754
180181,0.024271186
180182,0.87288135
180183,0.41933805
180184,0.003238011
180185,0.8331073
180186,0.40794647
180187,0.19916417
180188,0.3575883
180189,0.8723007
180190,0.88008595
180191,0.93306005
180192,0.8452684
180193,0.65648824
180194,0.859223
180195,0.701753
180196,0.85102564
180197,0.010723178
180198,0.60531116
180199,0.6589851
180200,0.014956672
180201,0.7715033
180202,0.60126334
180203,0.38493347
180204,0.23732126
180205,0.0035919743
180206,0.026392674
180207,0.29058954
180208,0.31502002
180209,0.100371264
180210,0.62208277
180211,0.6234411
180212,0.03391527
180213,0.6809513
180214,0.5411067
180215,0.013512119
180216,0.92992324
180217,0.037198406
180218,0.07733306
180219,0.50315404
180220,0.002383441
180221,0.059887554
180222,0.07188008
180223,0.6273903
180224,0.51009965
180225,0.935216
180226,0.007099782
180227,0.798472
180228,0.059901718
180229,0.77335835
180230,0.2811659
180231,0.8774184
180232,0.5183737
180233,0.8038399
180234,0.5807861
180235,0.77374214
180236,0.397943
180237,0.011971082
180238,0.022895882
180239,0.79148215
180240,0.8666067
180241,0.8120033
180242,0.6056297
180243,0.4041238
180244,0.00745065
180245,0.6622494
180246,0.47424614
180247,0.15819578
180248,0.9671815
180249,0.60882616
180250,0.5764016
180251,0.3734676
180252,0.022458287
180253,0.012371963
180254,0.02297364
180255,0.01989603
180256,0.07704846
180257,0.40296036
180258,0.0063587935
180259,0.8529068
180260,0.26493093
180261,0.6615753
180262,0.0032671168
180263,0.0050818496
180264,0.6836685
180265,0.76074094
180266,0.94310886
180267,0.83543336
180268,0.014147817
180269,0.8658028
180270,0.24879396
180271,0.7109967
180272,0.6520853
180273,0.7508104
180274,0.8139534
180275,0.0028377776
180276,0.098564096
180277,0.027190689
180278,0.71378267
180279,0.90751237
180280,0.45901746
180281,0.8581141
180282,0.21338543
180283,0.6269015
180284,0.90784585
180285,0.59220135
180286,0.90390897
180287,0.8483431
180288,0.0039686775
180289,0.13053054
180290,0.40877116
180291,0.029638397
180292,0.45676917
180293,0.5921575
180294,0.61583734
180295,0.8075632
180296,0.22569855
180297,0.021148095
180298,0.5695046
180299,0.52179354
180300,0.9238196
180301,0.9593471
180302,0.006411007
180303,0.73104
180304,0.025855755
180305,0.27921185
180306,0.64751285
180307,0.002329246
180308,0.26020467
180309,0.2356796
180310,0.75267047
180311,0.69035214
180312,0.18771641
180313,0.001884815
180314,0.016888522
180315,0.5217868
180316,0.049656466
180317,0.6399242
180318,0.30965516
180319,0.6154646
180320,0.8017061
180321,0.7076014
180322,0.58704066
180323,0.0033164108
180324,0.49608988
180325,0.09824342
180326,0.5193126
180327,0.117914006
180328,0.016892394
180329,0.8344283
180330,0.8191487
180331,0.25252265
180332,0.8555611
180333,0.0031962562
180334,0.08299422
180335,0.66596234
180336,0.8039656
180337,0.83546877
180338,0.009143877
180339,0.80552846
180340,0.0487804
180341,0.4183427
180342,0.7836967
180343,0.51310575
180344,0.008636863
180345,0.77336526
180346,0.63203907
180347,0.1764235
180348,0.006960354
180349,0.28533754
180350,0.080714986
180351,0.7128641
180352,0.0055038426
180353,0.9278546
180354,0.5303899
180355,0.62072396
180356,0.7900822
180357,0.47107288
180358,0.010392526
180359,0.8021763
180360,0.7385587
180361,0.6769172
180362,0.01685354
180363,0.5981224
180364,0.035376314
180365,0.825646
180366,0.04153389
180367,0.5058827
180368,0.014283323
180369,0.6269899
180370,0.04168148
180371,0.009876022
180372,0.5967626
180373,0.008307454
180374,0.54936486
180375,0.23937564
180376,0.610185
180377,0.4861551
180378,0.66958153
180379,0.69826096
180380,0.8383442
180381,0.56869626
180382,0.8847256
180383,0.052491248
180384,0.038809165
180385,0.05219427
180386,0.8363001
180387,0.8427367
180388,0.0048510255
180389,0.006545178
180390,0.79818857
180391,0.095287
180392,0.71168184
180393,0.050159995
180394,0.36400503
180395,0.0053635607
180396,0.5579504
180397,0.002291207
180398,0.7465127
180399,0.24282469
180400,0.47514892
180401,0.5856229
180402,0.79069334
180403,0.63849837
180404,0.83052194
180405,0.85098684
180406,0.47334218
180407,0.81603974
180408,0.877775
180409,0.3385167
180410,0.04265226
180411,0.93666667
180412,0.8521516
180413,0.0014840128
180414,0.016966324
180415,0.81369096
180416,0.8560793
180417,0.004268769
180418,0.54134583
180419,0.16910762
180420,0.0050946507
180421,0.10242114
180422,0.23364052
180423,0.0023109117
180424,0.08083664
180425,0.005577923
180426,0.6873633
180427,0.0025830949
180428,0.02898963
180429,0.012926538
180430,0.43651718
180431,0.0041451296
180432,0.5537631
180433,0.4330401
180434,0.85884124
180435,0.51495516
180436,0.05508102
180437,0.23712371
180438,0.827215
180439,0.2470611
180440,0.73427564
180441,0.81713593
180442,0.2825006
180443,0.006191687
180444,0.8399399
180445,0.014280773
180446,0.055172767
180447,0.5862848
180448,0.76712465
180449,0.02471462
180450,0.019007785
180451,0.47245762
180452,0.8290055
180453,0.21619812
180454,0.8826208
180455,0.8788485
180456,0.61848015
180457,0.67964256
180458,0.8495227
180459,0.1650471
180460,0.60966426
180461,0.9107458
180462,0.06354185
180463,0.85566294
180464,0.72230554
180465,0.828887
180466,0.86873263
180467,0.649438
180468,0.8137381
180469,0.87827396
180470,0.92159235
180471,0.12422123
180472,0.9088618
180473,0.539069
180474,0.14097293
180475,0.08539251
180476,0.092004634
180477,0.46898237
180478,0.8321252
180479,0.62772506
180480,0.8629115
180481,0.34099817
180482,0.7545498
180483,0.71630865
180484,0.5379648
180485,0.8112673
180486,0.2992987
180487,0.5353806
180488,0.17252247
180489,0.7791051
180490,0.036084086
180491,0.14897712
180492,0.065212965
180493,0.066203736
180494,0.013412319
180495,0.08505243
180496,0.08258474
180497,0.40918982
180498,0.28120425
180499,0.85523105
180500,0.7348496
180501,0.07133162
180502,0.02390439
180503,0.9486525
180504,0.037738144
180505,0.23575945
180506,0.01724744
180507,0.14844303
180508,0.80612224
180509,0.8597223
180510,0.002165322
180511,0.007562114
180512,0.5678625
180513,0.526313
180514,0.8938543
180515,0.68915546
180516,0.76646733
180517,0.022409981
180518,0.053627685
180519,0.042541437
180520,0.917742
180521,0.009277033
180522,0.41639182
180523,0.0042114407
180524,0.025478713
180525,0.37337103
180526,0.0027701685
180527,0.9517153
180528,0.048963808
180529,0.0064001996
180530,0.510476
180531,0.83593905
180532,0.68865466
180533,0.118247114
180534,0.01289024
180535,0.90013343
180536,0.00825795
180537,0.7159282
180538,0.7153387
180539,0.27054083
180540,0.013862488
180541,0.91827077
180542,0.6291403
180543,0.010444696
180544,0.89252824
180545,0.45094916
180546,0.71506304
180547,0.010569007
180548,0.6334914
180549,0.002181426
180550,0.60768557
180551,0.86506903
180552,0.008773372
180553,0.030104171
180554,0.003294393
180555,0.85866964
180556,0.44548777
180557,0.20493975
180558,0.034523707
180559,0.012135205
180560,0.77960116
180561,0.028970033
180562,0.10121815
180563,0.18274145
180564,0.8478764
180565,0.74051356
180566,0.777369
180567,0.18118455
180568,0.3132216
180569,0.5154863
180570,0.00568267
180571,0.059496146
180572,0.59112495
180573,0.5620279
180574,0.0072195698
180575,0.46834302
180576,0.67601705
180577,0.76419026
180578,0.8286918
180579,0.88832814
180580,0.7275763
180581,0.121389374
180582,0.0061028213
180583,0.22654913
180584,0.74648297
180585,0.5057414
180586,0.63599086
180587,0.55441755
180588,0.1139673
180589,0.5762902
180590,0.00295434
180591,0.70805824
180592,0.01578851
180593,0.49229527
180594,0.3311054
180595,0.4526872
180596,0.9165134
180597,0.74421483
180598,0.20298696
180599,0.4664816
180600,0.015347878
180601,0.8482898
180602,0.7401189
180603,0.017114427
180604,0.028909296
180605,0.74070084
180606,0.5441083
180607,0.79741514
180608,0.4748292
180609,0.06399525
180610,0.099701725
180611,0.5984993
180612,0.6421979
180613,0.266735
180614,0.57809716
180615,0.026345255
180616,0.8013863
180617,0.06887693
180618,0.05022575
180619,0.8049316
180620,0.030456929
180621,0.96167076
180622,0.8235968
180623,0.7642675
180624,0.012745494
180625,0.84318227
180626,0.13859828
180627,0.0054313797
180628,0.24757788
180629,0.80851686
180630,0.32112864
180631,0.9330003
180632,0.018384365
180633,0.757068
180634,0.0077695115
180635,0.010732342
180636,0.8226658
180637,0.001379915
180638,0.020940565
180639,0.109058715
180640,0.30980167
180641,0.6825324
180642,0.38189256
180643,0.25686532
180644,0.39677253
180645,0.5008452
180646,0.31310844
180647,0.0013143839
180648,0.8554122
180649,0.70300525
180650,0.004587442
180651,0.32875535
180652,0.9779547
180653,0.4795873
180654,0.5995921
180655,0.17251769
180656,0.049629614
180657,0.72923535
180658,0.65217966
180659,0.7924689
180660,0.48873293
180661,0.0078060734
180662,0.39338568
180663,0.2264254
180664,0.009619428
180665,0.060221277
180666,0.0015551909
180667,0.7628216
180668,0.48730722
180669,0.32769066
180670,0.7251564
180671,0.36639196
180672,0.8442645
180673,0.9051171
180674,0.6354048
180675,0.47454092
180676,0.9099205
180677,0.0018029038
180678,0.04343613
180679,0.0019098032
180680,0.8545506
180681,0.39797112
180682,0.5593114
180683,0.6257085
180684,0.7264637
180685,0.55531764
180686,0.38505244
180687,0.884012
180688,0.9213612
180689,0.008389501
180690,0.008239978
180691,0.39302793
180692,0.17162152
180693,0.47060603
180694,0.32155365
180695,0.054091197
180696,0.0046102856
180697,0.14864013
180698,0.0026256545
180699,0.31138465
180700,0.014436993
180701,0.9454721
180702,0.0129982345
180703,0.26232028
180704,0.8702822
180705,0.0084727835
180706,0.07162994
180707,0.2878041
180708,0.14377506
180709,0.0411062
180710,0.00759071
180711,0.2986968
180712,0.84194314
180713,0.056491677
180714,0.028329397
180715,0.4702141
180716,0.8684699
180717,0.9342909
180718,0.92202073
180719,0.8738758
180720,0.4203417
180721,0.8309426
180722,0.5010771
180723,0.0221062
180724,0.9102491
180725,0.8459909
180726,0.0042459075
180727,0.08049636
180728,0.7232216
180729,0.0035122158
180730,0.016179433
180731,0.9042709
180732,0.05808089
180733,0.7769386
180734,0.25052777
180735,0.7709015
180736,0.79947037
180737,0.010067731
180738,0.78165114
180739,0.06479373
180740,0.37538236
180741,0.30740228
180742,0.33714464
180743,0.5598344
180744,0.038253088
180745,0.4816412
180746,0.7664417
180747,0.8299263
180748,0.87228554
180749,0.38054943
180750,0.68245757
180751,0.08709868
180752,0.8180248
180753,0.35550332
180754,0.3343068
180755,0.8148496
180756,0.27432135
180757,0.69831026
180758,0.61155605
180759,0.014108034
180760,0.90558314
180761,0.6945698
180762,0.51855516
180763,0.84814286
180764,0.008479689
180765,0.6882517
180766,0.5702205
180767,0.8742517
180768,0.25799483
180769,0.2722155
180770,0.1786577
180771,0.22343431
180772,0.0017801132
180773,0.63862175
180774,0.7223361
180775,0.014059627
180776,0.81966937
180777,0.221594
180778,0.7497295
180779,0.15558489
180780,0.7277241
180781,0.6863793
180782,0.0029632698
180783,0.2527123
180784,0.21785459
180785,0.3987658
180786,0.25820035
180787,0.43760297
180788,0.9234111
180789,0.83284146
180790,0.7196224
180791,0.5583893
180792,0.8856298
180793,0.2377527
180794,0.73352695
180795,0.37142012
180796,0.48274323
180797,0.042789128
180798,0.017272707
180799,0.4317932
180800,0.022959318
180801,0.022476248
180802,0.31995168
180803,0.17138776
180804,0.57520723
180805,0.013663389
180806,0.63249546
180807,0.0076693906
180808,0.014013427
180809,0.7301084
180810,0.0035104041
180811,0.25868928
180812,0.49933818
180813,0.35235426
180814,0.19593003
180815,0.0029204767
180816,0.022506582
180817,0.8266924
180818,0.46008345
180819,0.13870205
180820,0.24207468
180821,0.78170395
180822,0.61453706
180823,0.026269514
180824,0.66596156
180825,0.08952305
180826,0.8541993
180827,0.6689778
180828,0.14854087
180829,0.8079271
180830,0.6791112
180831,0.5739033
180832,0.61026686
180833,0.052559774
180834,0.47546566
180835,0.5156397
180836,0.04910097
180837,0.36983278
180838,0.6912298
180839,0.039129168
180840,0.5932458
180841,0.78977704
180842,0.01953039
180843,0.7931945
180844,0.002260086
180845,0.89008635
180846,0.0036913375
180847,0.037785064
180848,0.80469835
180849,0.8689518
180850,0.019268304
180851,0.011335975
180852,0.11042723
180853,0.7441476
180854,0.637042
180855,0.76324254
180856,0.26478067
180857,0.071257964
180858,0.7595589
180859,0.7527528
180860,0.8358068
180861,0.8439133
180862,0.011268267
180863,0.48575366
180864,0.09239516
180865,0.00908684
180866,0.8379353
180867,0.7559764
180868,0.9159176
180869,0.9188826
180870,0.034759182
180871,0.79977727
180872,0.8950899
180873,0.57075757
180874,0.32797524
180875,0.73101884
180876,0.89457357
180877,0.35637188
180878,0.53143096
180879,0.13223222
180880,0.08682182
180881,0.02218284
180882,0.9458532
180883,0.9462551
180884,0.6612264
180885,0.6990394
180886,0.5304159
180887,0.39741987
180888,0.74524766
180889,0.16180556
180890,0.67043257
180891,0.014725459
180892,0.8152789
180893,0.5158714
180894,0.11870904
180895,0.088902086
180896,0.007923089
180897,0.5547625
180898,0.5469589
180899,0.58404785
180900,0.0634305
180901,0.7890298
180902,0.5220302
180903,0.8423663
180904,0.03970235
180905,0.8059417
180906,0.7201305
180907,0.6073804
180908,0.084809214
180909,0.26179507
180910,0.43571916
180911,0.30639017
180912,0.4603636
180913,0.0039347867
180914,0.08475329
180915,0.031569727
180916,0.40169805
180917,0.6423273
180918,0.7165191
180919,0.86202043
180920,0.62625813
180921,0.74128336
180922,0.46173564
180923,0.0040064557
180924,0.78897613
180925,0.81693065
180926,0.5895557
180927,0.68782544
180928,0.015900645
180929,0.5343854
180930,0.12836944
180931,0.18109836
180932,0.028515818
180933,0.5534546
180934,0.065159954
180935,0.73968154
180936,0.81475425
180937,0.86713773
180938,0.7944324
180939,0.15277037
180940,0.35475484
180941,0.97319555
180942,0.7075184
180943,0.15004425
180944,0.792091
180945,0.5117199
180946,0.46189526
180947,0.7570682
180948,0.861839
180949,0.7880075
180950,0.6049598
180951,0.0070646442
180952,0.28891492
180953,0.024463935
180954,0.031437337
180955,0.8478416
180956,0.8090845
180957,0.0038490363
180958,0.38831165
180959,0.86760634
180960,0.16937478
180961,0.85449046
180962,0.65510195
180963,0.119669884
180964,0.011785576
180965,0.55607367
180966,0.8975293
180967,0.81513333
180968,0.2840861
180969,0.58305347
180970,0.7387107
180971,0.5111786
180972,0.22818272
180973,0.7665879
180974,0.28573507
180975,0.008342399
180976,0.096038036
180977,0.006107754
180978,0.43145204
180979,0.21792635
180980,0.02447892
180981,0.12050118
180982,0.022661204
180983,0.005939636
180984,0.28263786
180985,0.010891248
180986,0.12019361
180987,0.73294705
180988,0.079489365
180989,0.12449792
180990,0.58363587
180991,0.5331985
180992,0.80326045
180993,0.27462745
180994,0.0072591035
180995,0.85209596
180996,0.13726749
180997,0.3655242
180998,0.2585544
180999,0.6460325
181000,0.12309626
181001,0.86308277
181002,0.2624662
181003,0.13893647
181004,0.001832471
181005,0.19163199
181006,0.2362693
181007,0.30417737
181008,0.73674405
181009,0.06703457
181010,0.5764583
181011,0.7701408
181012,0.8668542
181013,0.046047933
181014,0.008208657
181015,0.16256088
181016,0.6003424
181017,0.55364186
181018,0.049541052
181019,0.36329758
181020,0.01724829
181021,0.7600741
181022,0.812154
181023,0.9562726
181024,0.46254545
181025,0.037244618
181026,0.89619064
181027,0.94561243
181028,0.9418542
181029,0.004036586
181030,0.8233415
181031,0.013077848
181032,0.012451554
181033,0.48173386
181034,0.69414824
181035,0.34186226
181036,0.53062797
181037,0.9695087
181038,0.28126267
181039,0.93632734
181040,0.031037085
181041,0.11254051
181042,0.38854575
181043,0.37376964
181044,0.035767823
181045,0.8193081
181046,0.9059602
181047,0.42817563
181048,0.060907472
181049,0.48635003
181050,0.92054117
181051,0.94838625
181052,0.88824075
181053,0.017472994
181054,0.7580025
181055,0.3080505
181056,0.016710931
181057,0.8837915
181058,0.09360036
181059,0.022179224
181060,0.36459476
181061,0.10163082
181062,0.9373322
181063,0.6307025
181064,0.021735316
181065,0.6227785
181066,0.76944107
181067,0.65466714
181068,0.73863786
181069,0.73621064
181070,0.6212507
181071,0.85883474
181072,0.6500621
181073,0.56194746
181074,0.7996731
181075,0.29010266
181076,0.105121285
181077,0.6684835
181078,0.3736768
181079,0.01493277
181080,0.0010996767
181081,0.67073655
181082,0.39136484
181083,0.9118719
181084,0.26799405
181085,0.45469618
181086,0.65470904
181087,0.014124763
181088,0.4743603
181089,0.16069615
181090,0.7426051
181091,0.87958884
181092,0.010143206
181093,0.0076577505
181094,0.38369766
181095,0.017220628
181096,0.8065427
181097,0.7233338
181098,0.026989559
181099,0.021653904
181100,0.7368148
181101,0.14449632
181102,0.04335164
181103,0.5398202
181104,0.03259227
181105,0.7265832
181106,0.9040541
181107,0.037820894
181108,0.0022272225
181109,0.4606996
181110,0.5235391
181111,0.22589755
181112,0.9163232
181113,0.84775525
181114,0.59824073
181115,0.4613269
181116,0.009533817
181117,0.013972137
181118,0.7032352
181119,0.009991619
181120,0.028972942
181121,0.42003492
181122,0.25496674
181123,0.80203533
181124,0.82557404
181125,0.0010725739
181126,0.21858744
181127,0.1365921
181128,0.86412877
181129,0.011869305
181130,0.90441096
181131,0.010421603
181132,0.7548007
181133,0.015000636
181134,0.7257284
181135,0.033932615
181136,0.7447196
181137,0.01787488
181138,0.8592672
181139,0.68214715
181140,0.75456035
181141,0.04861099
181142,0.028244888
181143,0.6276551
181144,0.045031644
181145,0.62214386
181146,0.0062467153
181147,0.11919544
181148,0.31585193
181149,0.0070560537
181150,0.31081316
181151,0.0044901343
181152,0.8287863
181153,0.30985436
181154,0.6467512
181155,0.31486666
181156,0.13801102
181157,0.669875
181158,0.58103573
181159,0.28015777
181160,0.52899534
181161,0.16215022
181162,0.031464502
181163,0.96211725
181164,0.8370906
181165,0.021159701
181166,0.7982564
181167,0.0067840433
181168,0.9417833
181169,0.7286512
181170,0.36052015
181171,0.9386131
181172,0.77460635
181173,0.3779133
181174,0.91390324
181175,0.85197914
181176,0.7969387
181177,0.40793285
181178,0.9679451
181179,0.86572826
181180,0.899071
181181,0.8598863
181182,0.8021656
